Timestamp,Value
2024-08-26 08:15:00,55.8493422978833
2024-08-26 08:20:00,10.84592570190355
2024-08-26 08:25:00,33.93085706761049
2024-08-26 08:30:00,7.646775315109258
2024-08-26 08:35:00,46.39841206757467
2024-08-26 08:40:00,1.0264356429571087
2024-08-26 08:45:00,1.6547941638488473
2024-08-26 08:50:00,54.38196792373608
2024-08-26 08:55:00,4.843245779149525
2024-08-26 09:00:00,58.88545275638413
2024-08-26 09:05:00,43.46711850609411
2024-08-26 09:10:00,40.38997709474943
2024-08-26 09:15:00,51.21208579649494
2024-08-26 09:20:00,56.5661508642199
2024-08-26 09:25:00,52.12952098934236
2024-08-26 09:30:00,51.80498739627236
2024-08-26 09:35:00,11.48456591268606
2024-08-26 09:40:00,17.975865534590685
2024-08-26 09:45:00,16.004931645693468
2024-08-26 09:50:00,59.42871259884349
2024-08-26 09:55:00,51.95055781207903
2024-08-26 10:00:00,44.549021073710826
2024-08-26 10:05:00,9.724200059286552
2024-08-26 10:10:00,3.0031638141236616
2024-08-26 10:15:00,26.21134883505452
2024-08-26 10:20:00,17.562697360139794
2024-08-26 10:25:00,46.01047497658957
2024-08-26 10:30:00,48.94568902302234
2024-08-26 10:35:00,24.193949142294446
2024-08-26 10:40:00,38.941574213933364
2024-08-26 10:45:00,41.907119633159304
2024-08-26 10:50:00,21.750275019408484
2024-08-26 10:55:00,5.185087428648496
2024-08-26 11:00:00,44.0156637516748
2024-08-26 11:05:00,23.503854364259663
2024-08-26 11:10:00,37.05342028838504
2024-08-26 11:15:00,32.16510354585087
2024-08-26 11:20:00,27.0204588448284
2024-08-26 11:25:00,32.694867033136426
2024-08-26 11:30:00,41.760850253802914
2024-08-26 11:35:00,25.522096741046607
2024-08-26 11:40:00,28.57096271072758
2024-08-26 11:45:00,4.293928000262608
2024-08-26 11:50:00,55.304775329167214
2024-08-26 11:55:00,16.942431014438785
2024-08-26 12:00:00,43.91052463860936
2024-08-26 12:05:00,28.25813046454565
2024-08-26 12:10:00,13.594440277746356
2024-08-26 12:15:00,29.498188690141433
2024-08-26 12:20:00,40.25306246874966
2024-08-26 12:25:00,38.073636466491784
2024-08-26 12:30:00,2.135958037002008
2024-08-26 12:35:00,7.963399050597109
2024-08-26 12:40:00,31.09221575333327
2024-08-26 12:45:00,28.962793850703136
2024-08-26 12:50:00,28.72965231404189
2024-08-26 12:55:00,17.893231614218777
2024-08-26 13:00:00,39.17825683168375
2024-08-26 13:05:00,10.730154149430637
2024-08-26 13:10:00,40.644363506766666
2024-08-26 13:15:00,50.78298746348185
2024-08-26 13:20:00,55.647334689068785
2024-08-26 13:25:00,37.42663826116947
2024-08-26 13:30:00,1.0751405675916548
2024-08-26 13:35:00,11.22935204235068
2024-08-26 13:40:00,29.765609707277264
2024-08-26 13:45:00,20.685487792029203
2024-08-26 13:50:00,15.007042986235831
2024-08-26 13:55:00,36.64436225259159
2024-08-26 14:00:00,41.80032127326607
2024-08-26 14:05:00,54.900193567176686
2024-08-26 14:10:00,19.387742985764987
2024-08-26 14:15:00,14.235666696789785
2024-08-26 14:20:00,5.229055255910864
2024-08-26 14:25:00,23.708481649846142
2024-08-26 14:30:00,44.65118646579513
2024-08-26 14:35:00,11.52802092259085
2024-08-26 14:40:00,0.1679140350894115
2024-08-26 14:45:00,16.48335099244058
2024-08-26 14:50:00,30.860279653910453
2024-08-26 14:55:00,13.029449288197156
2024-08-26 15:00:00,15.213156827023177
2024-08-26 15:05:00,17.973719531299928
2024-08-26 15:10:00,35.82700640564297
2024-08-26 15:15:00,58.85370546132819
2024-08-26 15:20:00,34.56290891981977
2024-08-26 15:25:00,14.701637708578676
2024-08-26 15:30:00,38.10024741225992
2024-08-26 15:35:00,45.0096622326468
2024-08-26 15:40:00,26.758886254960935
2024-08-26 15:45:00,9.161222542784657
2024-08-26 15:50:00,53.601551982045606
2024-08-26 15:55:00,41.83536960815367
2024-08-26 16:00:00,40.587595503241936
2024-08-26 16:05:00,22.7454181360117
2024-08-26 16:10:00,26.46556920510568
2024-08-26 16:15:00,48.70746580583731
2024-08-26 16:20:00,31.63867038764922
2024-08-26 16:25:00,38.18454795707785
2024-08-26 16:30:00,2.7240303188264092
2024-08-26 16:35:00,37.85697261018555
2024-08-26 16:40:00,53.094880150731754
2024-08-26 16:45:00,47.861084630637095
2024-08-26 16:50:00,33.42908919795693
2024-08-26 16:55:00,47.567160817982014
2024-08-26 17:00:00,58.85487292859497
2024-08-26 17:05:00,20.051645199199392
2024-08-26 17:10:00,16.20387485910423
2024-08-26 17:15:00,3.5120907720676686
2024-08-26 17:20:00,32.26462612113358
2024-08-26 17:25:00,29.569463219785955
2024-08-26 17:30:00,41.53557285726513
2024-08-26 17:35:00,18.453632222960724
2024-08-26 17:40:00,45.73301109314544
2024-08-26 17:45:00,36.4630067997115
2024-08-26 17:50:00,19.63981021515814
2024-08-26 17:55:00,19.396562507507568
2024-08-26 18:00:00,52.893153555674914
2024-08-26 18:05:00,44.14223790235898
2024-08-26 18:10:00,13.645108937661135
